"scen","year","iso3c","GDP_PPP","GDP_PPP_CAP"
"SSP1",2100,"ETH",7964.27088798249,42157.6204628729
"SSP1",2100,"FIN",601.892798962131,121347.597702739
"SSP1",2100,"FJI",39.7033971071544,57717.7429590022
"SSP1",2100,"FRA",8935.07447947794,135246.598395285
"SSP1",2100,"FSM",1.38830731708736,18426.6785547522
"SSP1",2100,"GAB",230.390111527163,66580.4425452559
"SSP1",2100,"GBR",7995.39464101241,111406.127564074
"SSP1",2100,"GEO",128.379639262579,65290.7309794378
"SSP1",2100,"GHA",2997.2811971135,60223.6042989408
"SSP1",2100,"GIN",841.098508801092,42606.5790039025
"SSP1",2100,"GMB",158.57860238236,40115.8503560973
"SSP1",2100,"GNB",126.582680913705,42998.6000305302
"SSP1",2100,"GNQ",173.682301548699,59191.1213085074
"SSP1",2100,"GRC",820.236411715293,103164.7939675
"SSP1",2100,"GRD",7.40163232972059,74263.5058100984
"SSP1",2100,"GTM",1137.29815168551,58353.5604852186
"SSP1",2100,"HKG",1037.08977556383,180013.543535466
"SSP1",2100,"HND",595.778920980295,52950.1173577854
"SSP1",2100,"HRV",277.696942658687,109531.40178176
"SSP1",2100,"HTI",509.763477933655,46646.8439289624
"SSP1",2100,"HUN",655.577250114105,99421.6153321855
"SSP1",2100,"IDN",16002.3564685101,69996.9040687142
"SSP1",2100,"IND",69796.6540805353,61346.1449902968
"SSP1",2100,"IRL",1277.26481992608,209621.419218838
"SSP1",2100,"IRN",6741.71159188004,77509.2477562196
"SSP1",2100,"IRQ",3253.22880889211,46554.2303500858
"SSP1",2100,"ISL",56.6155676703312,140670.605186731
"SSP1",2100,"ISR",1845.98442077132,108826.848800381
"SSP1",2100,"ITA",5862.1166300605,133865.864632814
"SSP1",2100,"JAM",109.903067651688,60326.1075212461
"SSP1",2100,"JOR",790.78778155799,51403.4964520852
"SSP1",2100,"JPN",7620.34244084963,105455.531999736
"SSP1",2100,"KAZ",1287.25173259905,64450.2288411601
"SSP1",2100,"KEN",4303.9855754034,53564.4034895796
"SSP1",2100,"KGZ",215.566381885244,27184.168424876
"SSP1",2100,"KHM",997.523977505987,69474.7166340377
"SSP1",2100,"KIR",2.12637979008585,15642.062876185
"SSP1",2100,"KOR",3392.46573047545,122648.268470729
"SSP1",2100,"KWT",456.511022662701,105818.730487061
"SSP1",2100,"LAO",402.723005243737,60987.6433841196
"SSP1",2100,"LBN",265.612096384581,44928.9088108763
"SSP1",2100,"LBR",289.146625923256,32109.3001596051
"SSP1",2100,"LBY",782.555046439108,99805.2792396091
"SSP1",2100,"LCA",7.99139317897093,64148.9278324197
"SSP1",2100,"LKA",845.924489191908,49534.6612791979
"SSP1",2100,"LSO",82.9513680219836,39199.454670705
"SSP1",2100,"LTU",127.586632760276,86247.1072701967
"SSP1",2100,"LUX",202.52998720621,270085.552363674
"SSP1",2100,"LVA",90.3325572054515,85758.6552763691
"SSP1",2100,"MAC",192.43396966899,290187.53766702
"SSP1",2100,"MAR",2118.7909803954,63235.8699748951
"SSP1",2100,"MDA",109.471433324268,64489.8647845217
"SSP1",2100,"MDG",1767.04403043332,38700.1801499844
"SSP1",2100,"MDV",54.3785244981087,98696.1765845325
"SSP1",2100,"MEX",9069.71300471809,76082.238628658
"SSP1",2100,"MKD",135.972297810622,84600.6588266555
"SSP1",2100,"MLI",1515.27635492371,31999.6421591011
"SSP1",2100,"MLT",70.6030367708441,177744.692943994
"SSP1",2100,"MMR",1356.80535277305,37325.8798317162
"SSP1",2100,"MNE",36.685991618767,71418.7679398079
"SSP1",2100,"MNG",271.01051152874,65235.7175443924
"SSP1",2100,"MOZ",1891.19643288835,33139.7069071682
"SSP1",2100,"MRT",461.391240006311,60742.2133651557
"SSP1",2100,"MUS",77.1281967527732,96635.7839808242
"SSP1",2100,"MWI",1482.21730639845,38539.9233028089
"SSP1",2100,"MYS",3621.86392388821,105687.91286661
"SSP1",2100,"NAM",194.027788450626,56630.4265262305
"SSP1",2100,"NER",2656.0083190339,33345.3552270338
"SSP1",2100,"NGA",20737.4001990791,44091.9023122312
"SSP1",2100,"NIC",387.452681715834,58969.6517494928
"SSP1",2100,"NLD",2451.0119470759,157243.810997666
"SSP1",2100,"NOR",936.914656026978,156763.012197008
"SSP1",2100,"NPL",1203.71194395395,45490.5180369014
"SSP1",2100,"NZL",570.834183753278,102094.220798814
"SSP1",2100,"OMN",447.70649247017,83791.626062823
"SSP1",2100,"PAK",19233.0799697196,53267.6105332854
"SSP1",2100,"PAN",411.336443764668,88686.7198213997
"SSP1",2100,"PER",1656.85504640933,55049.8726393513
"SSP1",2100,"PHL",7288.76992108208,55871.4819905509
"SSP1",2100,"PNG",406.730747848883,32664.2082155457
"SSP1",2100,"POL",2468.9034293615,92681.4429918429
"SSP1",2100,"PRI",114.399441933461,79653.1749517456
"SSP1",2100,"PRT",963.974257990415,122883.214762852
"SSP1",2100,"PRY",400.709373371257,58775.3554598543
"SSP1",2100,"PSE",262.360555924314,32627.6229782719
"SSP1",2100,"QAT",682.258378702651,178280.672201453
"SSP1",2100,"ROU",1040.52364412705,95600.179779378
"SSP1",2100,"RUS",9127.64616520227,76445.3378431811
"SSP1",2100,"RWA",1001.13450401224,45377.1815363527
"SSP1",2100,"SAU",5674.63073361426,139725.40234301
"SSP1",2100,"SDN",2685.34624014089,31073.4923801684
"SSP1",2100,"SEN",1508.06543170441,50255.8438395737
"SSP1",2100,"SGP",1365.14110119814,253495.962502778
"SSP1",2100,"SLB",38.016784142662,35618.3136615446
"SSP1",2100,"SLE",375.053928819445,35748.9496152516
"SSP1",2100,"SLV",255.402810724181,61843.1295740349
"SSP1",2100,"SOM",1978.00173597813,48061.0068072185
"SSP1",2100,"SRB",451.763067504467,83924.1897645831
"SSP1",2100,"SSD",168.262223393684,17836.5593183141
"SSP1",2100,"STP",11.3554665302858,42395.8468187683
"SSP1",2100,"SUR",38.1594845489668,63875.1825627256
"SSP1",2100,"SVK",383.236684305484,93668.0327180183
"SSP1",2100,"SVN",198.059516350633,116408.799076618
"SSP1",2100,"SWE",1602.69311258975,134919.444837028
"SSP1",2100,"SWZ",73.5219142316793,70515.2047288443
"SSP1",2100,"SYC",9.44562870779775,105086.693716049
"SSP1",2100,"SYR",1462.40239732763,51435.4756680889
"SSP1",2100,"TCD",1801.93226822414,45149.6997233865
"SSP1",2100,"TGO",524.601639555248,41003.1858492003
"SSP1",2100,"THA",3170.95374194807,79748.5869545515
"SSP1",2100,"TJK",480.324064718432,37426.0939347972
"SSP1",2100,"TKM",246.979380825944,34027.9616657653
"SSP1",2100,"TLS",59.8526154136792,42425.8879674971
"SSP1",2100,"TON",2.45631519036484,29292.6572756857
"SSP1",2100,"TTO",94.0017971511461,94967.0113458796
"SSP1",2100,"TUN",693.876619373982,64825.4330475532
"SSP1",2100,"TUR",9431.31340795726,117857.869319023
"SSP1",2100,"TWN",2049.12990570396,172658.439363855
"SSP1",2100,"TZA",7984.7246778966,56216.3867772213
"SSP1",2100,"UGA",5484.95726685475,51870.385939633
"SSP1",2100,"UKR",1171.34004777662,45034.1682070573
"SSP1",2100,"URY",176.977751662979,81476.5520391891
"SSP1",2100,"USA",58730.6084043455,154557.055758963
"SSP1",2100,"UZB",1197.21671352342,29517.5146216678
"SSP1",2100,"VCT",4.62164009183667,78164.3602273053
"SSP1",2100,"VEN",1588.82623567623,55984.817507019
"SSP1",2100,"VNM",6984.06297938279,88549.6179381413
"SSP1",2100,"VUT",12.4123902225619,25120.9720245218
"SSP1",2100,"WSM",8.85978172735298,40785.6203822169
"SSP1",2100,"YEM",2024.74222792775,41418.1012137736
"SSP1",2100,"ZAF",3127.43927320269,58275.513835036
"SSP1",2100,"ZMB",1612.90048591565,44882.9711752168
"SSP1",2100,"ZWE",660.707279272718,31055.9867996032
"SSP2",2100,"ABW",16.0809833017843,126135.284585646
"SSP2",2100,"AFG",804.170722625772,7578.16382099936
"SSP2",2100,"AGO",1526.3354661435,14446.3154601926
"SSP2",2100,"ALB",84.088823445437,58627.1421018861
"SSP2",2100,"ARE",2182.37310653403,226217.313062033
"SSP2",2100,"ARG",2667.04840918001,55798.0572594504
"SSP2",2100,"ARM",109.70400713604,51378.5910319558
"SSP2",2100,"ATG",6.21592871598655,67227.2114479296
"SSP2",2100,"AUS",4056.32792552573,116155.66764779
"SSP2",2100,"AUT",1092.23291990205,125240.143050827
"SSP2",2100,"AZE",415.821817695531,42985.7593772722
"SSP2",2100,"BDI",261.71465192775,8653.44448427766
"SSP2",2100,"BEL",1586.27940401531,125817.311638263
"SSP2",2100,"BEN",747.869124911982,20770.1985828775
"SSP2",2100,"BFA",585.674512195722,9450.94042075173
"SSP2",2100,"BGD",7635.89300989695,44576.844218306
"SSP2",2100,"BGR",279.731314765803,66660.9167135766
"SSP2",2100,"BHR",183.460093644592,88456.7667005145
"SSP2",2100,"BHS",30.9143044116456,77108.9092973653
"SSP2",2100,"BIH",96.6212457214239,56092.6173332415
"SSP2",2100,"BLR",341.657507655174,46842.6599852136
"SSP2",2100,"BLZ",30.7864047364249,51777.8671092647
"SSP2",2100,"BOL",552.409550644626,33816.4899114105
"SSP2",2100,"BRA",9753.71970597588,53588.5767304983
"SSP2",2100,"BRB",14.511695627482,56619.2487686774
"SSP2",2100,"BRN",68.7379013187582,130238.638724897
"SSP2",2100,"BTN",32.2490012450408,48275.5892376095
"SSP2",2100,"BWA",172.371017020179,51741.8078638935
"SSP2",2100,"CAF",238.484229460201,13222.8555963976
"SSP2",2100,"CAN",3936.12791430565,88870.7428334051
"SSP2",2100,"CHE",1625.19031019142,157144.898885489
"SSP2",2100,"CHL",946.173501725995,57404.9237222052
"SSP2",2100,"CHN",61014.256562514,76247.2519869866
"SSP2",2100,"CIV",1609.11178464323,27872.7404665933
"SSP2",2100,"CMR",1640.42003861906,26452.2274416215
"SSP2",2100,"COD",5997.94984253282,16452.812003315
"SSP2",2100,"COG",257.898415853782,19938.6969013686
"SSP2",2100,"COL",2469.98096828607,49790.532306678
"SSP2",2100,"COM",31.5948521760684,21045.8617938432
"SSP2",2100,"CPV",22.0729961468795,35629.2054004078
"SSP2",2100,"CRI",327.629005707506,66485.5384217259
"SSP2",2100,"CYP",142.33438658066,106478.281371595
"SSP2",2100,"CZE",713.544360873202,79094.8473066583
"SSP2",2100,"DEU",8346.72443892038,113619.64385386
"SSP2",2100,"DJI",37.7040843274196,27395.1238816247
"SSP2",2100,"DNK",800.300100380421,121414.076965003
"SSP2",2100,"DOM",780.589842952861,60651.6316272924
"SSP2",2100,"DZA",3760.12231160668,57655.6952967391
"SSP2",2100,"ECU",790.482518920595,38762.6037266012
"SSP2",2100,"EGY",11337.5012865351,56405.988804736
"SSP2",2100,"ERI",73.5765218395646,11992.9959377105
"SSP2",2100,"ESP",4319.92934274292,92619.4366082873
"SSP2",2100,"EST",67.8120134569371,65477.3961771577
"SSP2",2100,"ETH",3776.06817402943,13344.2657368635
"SSP2",2100,"FIN",574.957104689758,105550.283477382
"SSP2",2100,"FJI",38.7554454158362,45997.4335495282
"SSP2",2100,"FRA",8888.87715138719,121925.631285267
"SSP2",2100,"FSM",1.20622431837148,12737.1915894813
"SSP2",2100,"GAB",192.751047096612,46242.6420252488
"SSP2",2100,"GBR",7099.35608889947,91434.8174182285
"SSP2",2100,"GEO",105.273207920964,50149.3174846484
"SSP2",2100,"GHA",2036.59469371469,28955.1771102811
"SSP2",2100,"GIN",749.012200440394,26673.1681450401
"SSP2",2100,"GMB",102.427610523047,18567.234843898
"SSP2",2100,"GNB",47.2716701732108,13035.8439085959
"SSP2",2100,"GNQ",129.789104020078,35322.1090562618
"SSP2",2100,"GRC",710.965259088488,85103.2328116912
"SSP2",2100,"GRD",7.19628419518115,59300.2298225287
"SSP2",2100,"GTM",869.513609208411,34751.8967595435
"SSP2",2100,"HKG",1018.07451448201,164923.488947265
"SSP2",2100,"HND",427.547703471798,30384.3755920869
"SSP2",2100,"HRV",236.18184999364,88167.9706372664
"SSP2",2100,"HTI",261.516082256741,18117.5834914271
"SSP2",2100,"HUN",534.051870078509,78991.5011432011
"SSP2",2100,"IDN",15198.8292200075,55601.208983822
"SSP2",2100,"IND",62185.7375969069,44686.2469005611
"SSP2",2100,"IRL",1259.11721868497,188606.923610975
"SSP2",2100,"IRN",5746.58869874392,63110.9612608311
"SSP2",2100,"IRQ",3232.74976301663,34787.0015963478
"SSP2",2100,"ISL",54.1761023714911,120190.953112383
"SSP2",2100,"ISR",1735.31454805696,90973.6544150826
"SSP2",2100,"ITA",5424.79203319876,113533.720488812
"SSP2",2100,"JAM",96.1560205694485,45760.3501827501
"SSP2",2100,"JOR",711.137702351033,38012.4439578163
"SSP2",2100,"JPN",7281.25253516866,97030.4621753094
"SSP2",2100,"KAZ",1308.50116169277,52405.3881702562
"SSP2",2100,"KEN",2914.15367558133,29413.9086482275
"SSP2",2100,"KGZ",180.278387748348,17893.0795052085
"SSP2",2100,"KHM",673.822940261439,36385.7122311046
"SSP2",2100,"KIR",1.64215809509945,9365.92135139162
"SSP2",2100,"KOR",2927.68309544442,106431.418533636
"SSP2",2100,"KWT",437.102785221255,85252.5726610687
"SSP2",2100,"LAO",391.490067918661,45525.5390000636
"SSP2",2100,"LBN",257.523844442835,36259.1206544171
"SSP2",2100,"LBR",105.758206778162,9279.08702045434
"SSP2",2100,"LBY",774.690571314758,81286.4477123863
"SSP2",2100,"LCA",7.42164552250346,50925.8496455626
"SSP2",2100,"LKA",820.716704753965,40559.7919871533
"SSP2",2100,"LSO",53.5518257348473,22658.5888230786
"SSP2",2100,"LTU",113.849626664061,72937.1777104224
"SSP2",2100,"LUX",200.636367465418,251913.254623887
"SSP2",2100,"LVA",77.1212610095397,69891.0865248933
"SSP2",2100,"MAC",190.951357633538,272451.009499024
"SSP2",2100,"MAR",2069.50542373653,50307.3057475744
"SSP2",2100,"MDA",80.7301804537182,45111.9112868976
"SSP2",2100,"MDG",871.805843136642,13137.1440065241
"SSP2",2100,"MDV",45.1352463350823,68824.5588845434
"SSP2",2100,"MEX",8161.7205019158,56003.1419572258
"SSP2",2100,"MKD",109.919328850676,64646.6759615022
"SSP2",2100,"MLI",882.222202601638,12607.9359958682
"SSP2",2100,"MLT",59.6900322229454,144750.95030808
"SSP2",2100,"MMR",1193.23736268946,25740.9497666847
"SSP2",2100,"MNE",32.5293907261609,60108.5762950542
"SSP2",2100,"MNG",284.349062501525,52507.6880034549
"SSP2",2100,"MOZ",832.164029848378,10586.4359282139
"SSP2",2100,"MRT",436.874809501861,39546.3725961573
"SSP2",2100,"MUS",64.5796241126207,69862.3654103539
"SSP2",2100,"MWI",653.251142891978,12702.5223612005
"SSP2",2100,"MYS",3323.27788093794,83380.0090348278
"SSP2",2100,"NAM",146.251360258496,36044.4030046144
"SSP2",2100,"NER",1371.09623089019,9719.76125908809
"SSP2",2100,"NGA",18680.640916235,26811.8902841768
"SSP2",2100,"NIC",329.450685847064,40027.7264161571
"SSP2",2100,"NLD",2472.99872920547,141139.046975281
"SSP2",2100,"NOR",941.08183635907,141796.767656591
"SSP2",2100,"NPL",810.68653717232,24988.6940314527
"SSP2",2100,"NZL",502.991596556349,83470.324470839
"SSP2",2100,"OMN",401.370779032233,62882.6577185154
"SSP2",2100,"PAK",16995.815648166,34582.8916985222
"SSP2",2100,"PAN",391.377980658581,69487.3928676105
"SSP2",2100,"PER",1494.91060139758,41124.1857940616
"SSP2",2100,"PHL",7443.56481357914,45627.2853748728
"SSP2",2100,"PNG",246.006606838929,15028.8295201835
"SSP2",2100,"POL",2065.17888651274,74601.8213331135
"SSP2",2100,"PRI",102.800022598555,61751.9036845927
"SSP2",2100,"PRT",849.213170664493,98972.0793912666
"SSP2",2100,"PRY",388.074403494875,45956.8327153387
"SSP2",2100,"PSE",263.042562510145,25649.7843214469
"SSP2",2100,"QAT",643.702844693668,150051.11121479
"SSP2",2100,"ROU",871.605486708199,77444.4741081488
"SSP2",2100,"RUS",7768.58129368004,62013.6767220066
"SSP2",2100,"RWA",458.117410972964,15720.6834020109
"SSP2",2100,"SAU",5300.62874216012,110464.946771166
"SSP2",2100,"SDN",2084.49641711333,20556.8251312746
"SSP2",2100,"SEN",1325.88749646778,30451.2311524583
"SSP2",2100,"SGP",1261.64170243592,227928.309029139
"SSP2",2100,"SLB",26.6532319479379,17541.724826905
"SSP2",2100,"SLE",235.546332415908,15615.2265883631
"SSP2",2100,"SLV",209.512599080815,41139.9069648696
"SSP2",2100,"SOM",1004.66174529481,14553.1254961122
"SSP2",2100,"SRB",377.281024616726,67319.5984142336
"SSP2",2100,"SSD",83.704781408518,6088.70464329496
"SSP2",2100,"STP",6.0969688195798,16450.2390600956
"SSP2",2100,"SUR",32.9364407094838,43375.8407777992
"SSP2",2100,"SVK",320.435434033774,74738.3040083808
"SSP2",2100,"SVN",173.213322056456,96478.4130824772
"SSP2",2100,"SWE",1571.89202721567,118434.168758199
"SSP2",2100,"SWZ",54.0953634994713,45239.08478131
"SSP2",2100,"SYC",8.40189262602776,76296.7836326239
"SSP2",2100,"SYR",1252.59954867423,34671.5053644482
"SSP2",2100,"TCD",973.73856468469,15356.3300571658
"SSP2",2100,"TGO",338.569300809304,18127.5743261651
"SSP2",2100,"THA",2941.02732264891,64067.8408016051
"SSP2",2100,"TJK",397.668398179594,23516.9872776752
"SSP2",2100,"TKM",234.672869245425,25927.7853618663
"SSP2",2100,"TLS",56.8188890944251,31336.4855146357
"SSP2",2100,"TON",2.29377606874704,22026.2101617695
"SSP2",2100,"TTO",85.4680927800515,72253.9611568851
"SSP2",2100,"TUN",691.686194080925,53847.1839088725
"SSP2",2100,"TUR",7711.63628859857,91851.6807982865
"SSP2",2100,"TWN",1883.10791266545,155743.805702277
"SSP2",2100,"TZA",5099.60019868762,26039.2221584113
"SSP2",2100,"UGA",4506.88009070457,31942.9032480914
"SSP2",2100,"UKR",935.71557207796,34405.7708418256
"SSP2",2100,"URY",144.22493872344,58688.3978376459
"SSP2",2100,"USA",55342.5148855341,136478.790993026
"SSP2",2100,"UZB",1126.54190544483,21827.2122392376
"SSP2",2100,"VCT",4.21628269188916,58590.83067573
"SSP2",2100,"VEN",1277.78058602614,37068.3996154963
"SSP2",2100,"VNM",6095.15114840902,65871.4265411107
"SSP2",2100,"VUT",8.73352021918661,13114.9560489621
"SSP2",2100,"WSM",7.67527629513156,27572.7009630992
"SSP2",2100,"YEM",1463.48057807344,22598.9810353111
"SSP2",2100,"ZAF",2462.00724789219,41863.314908657
"SSP2",2100,"ZMB",1079.71340335025,23444.0399800511
"SSP2",2100,"ZWE",431.960061775503,17412.6615409697
"SSP3",2100,"ABW",11.4999466681712,87899.101003016
"SSP3",2100,"AFG",282.357564394127,1926.50823530336
"SSP3",2100,"AGO",988.923524937525,6603.63235277554
"SSP3",2100,"ALB",64.0211932971065,29167.2947946789
"SSP3",2100,"ARE",1912.0400984191,208274.021142289
"SSP3",2100,"ARG",2007.06242357367,32834.8531404732
"SSP3",2100,"ARM",63.8352845279615,21987.7291861533
"SSP3",2100,"ATG",3.88946183350327,39467.9594853644
"SSP3",2100,"AUS",2972.65192345376,81147.4118444799
"SSP3",2100,"AUT",749.967887450013,83382.9782947805
"SSP3",2100,"AZE",215.466634614752,18018.3957987854
"SSP3",2100,"BDI",98.1596572018192,2342.83628504567
"SSP3",2100,"BEL",1142.23427308197,82697.0920769542
"SSP3",2100,"BEN",349.661045287633,6880.8006835436
"SSP3",2100,"BFA",291.056125441622,3275.74313915624
"SSP3",2100,"BGD",2582.92387423078,11859.0271343995
"SSP3",2100,"BGR",191.456595443318,37676.4275703104
"SSP3",2100,"BHR",124.195525000939,57941.7224258019
"SSP3",2100,"BHS",22.8908721386007,51130.6199217726
"SSP3",2100,"BIH",67.8808568928326,29177.4179112581
"SSP3",2100,"BLR",243.107191510139,29129.3834125635
"SSP3",2100,"BLZ",17.048402392207,22253.6985597414
"SSP3",2100,"BOL",342.937909501475,15084.6953477736
"SSP3",2100,"BRA",6563.53887849145,29121.2497329372
"SSP3",2100,"BRB",7.79917221507776,24998.2753390288
"SSP3",2100,"BRN",61.8473575686186,95275.6285636464
"SSP3",2100,"BTN",18.4556712343906,22593.1567551757
"SSP3",2100,"BWA",111.588832741568,27816.0992033083
"SSP3",2100,"CAF",60.9614276423135,2527.30417487736
"SSP3",2100,"CAN",2843.66658935483,62775.2243426768
"SSP3",2100,"CHE",1292.75355749044,122902.416683152
"SSP3",2100,"CHL",740.928090731723,38856.8340214068
"SSP3",2100,"CHN",34026.6967546926,35320.626897669
"SSP3",2100,"CIV",729.243797700425,9472.59325979497
"SSP3",2100,"CMR",795.678718841609,10168.0258238882
"SSP3",2100,"COD",2329.83451741329,4361.61253462011
"SSP3",2100,"COG",100.984753086463,6082.49489022537
"SSP3",2100,"COL",2014.80822047819,31348.0542683868
"SSP3",2100,"COM",17.5284083666217,7947.24940272068
"SSP3",2100,"CPV",14.6642810666442,17468.7176699836
"SSP3",2100,"CRI",219.066226706377,37433.0819547624
"SSP3",2100,"CYP",100.526270926039,75082.656709621
"SSP3",2100,"CZE",571.01758085632,54862.4344214174
"SSP3",2100,"DEU",5830.81776221096,74651.1204261829
"SSP3",2100,"DJI",18.3805896093011,10474.7998606301
"SSP3",2100,"DNK",612.995196816646,81250.615483286
"SSP3",2100,"DOM",603.510612509859,33364.477554008
"SSP3",2100,"DZA",2859.99681956641,32813.6717622211
"SSP3",2100,"ECU",545.58883906896,20072.0787269877
"SSP3",2100,"EGY",6105.90378128356,22581.9220603948
"SSP3",2100,"ERI",28.8543220925071,2905.45865565262
"SSP3",2100,"ESP",2694.26972611814,58278.0100785621
"SSP3",2100,"EST",49.5586724102533,40855.7737332998
"SSP3",2100,"ETH",1634.71847914701,3897.45008217255
"SSP3",2100,"FIN",456.781272106536,73555.3768193853
"SSP3",2100,"FJI",33.0205918771403,25075.9067896047
"SSP3",2100,"FRA",7170.8345584504,83477.9246124855
"SSP3",2100,"FSM",0.978217453372685,5846.99145830481
"SSP3",2100,"GAB",127.63559537864,24963.276087681
"SSP3",2100,"GBR",5173.5528941621,59643.0704936344
"SSP3",2100,"GEO",64.5047061247513,19566.0744665972
"SSP3",2100,"GHA",1069.766165703,10770.1344819674
"SSP3",2100,"GIN",323.108809837651,8085.79853271228
"SSP3",2100,"GMB",50.1426035619037,6449.95635709806
"SSP3",2100,"GNB",21.1522475575143,4930.31703784107
"SSP3",2100,"GNQ",65.935163326533,15522.9502946546
"SSP3",2100,"GRC",514.007277499126,57006.6365479225
"SSP3",2100,"GRD",4.79125406235206,29324.9937007238
"SSP3",2100,"GTM",463.940762896388,13396.2679326516
"SSP3",2100,"HKG",710.55614148084,121168.025728657
"SSP3",2100,"HND",205.01427207836,10609.5993521101
"SSP3",2100,"HRV",176.523305992373,54910.3860207195
"SSP3",2100,"HTI",115.508928241792,5730.09075017659
"SSP3",2100,"HUN",420.581639702617,54670.4403862305
"SSP3",2100,"IDN",7703.1581050162,22054.2426367713
"SSP3",2100,"IND",28745.4675034456,15480.676798682
"SSP3",2100,"IRL",1072.58135028938,148493.002114963
"SSP3",2100,"IRN",3227.12346719871,29296.7090918383
"SSP3",2100,"IRQ",2005.55572095144,15245.9132753615
"SSP3",2100,"ISL",43.5515094382148,82286.7651786105
"SSP3",2100,"ISR",1606.87994875057,62563.170760777
"SSP3",2100,"ITA",4074.34719670612,82013.2120010774
"SSP3",2100,"JAM",59.7269934623294,22219.6939730765
"SSP3",2100,"JOR",357.788148896164,15242.0422128223
"SSP3",2100,"JPN",5449.02461670562,67381.0446180413
"SSP3",2100,"KAZ",1146.44543773025,33714.2358707829
"SSP3",2100,"KEN",1226.1761213219,9640.15941023828
"SSP3",2100,"KGZ",92.9362321340668,6601.55745650275
"SSP3",2100,"KHM",238.098732912708,9354.17238206492
"SSP3",2100,"KIR",1.16688197348682,4663.85549286171
"SSP3",2100,"KOR",2088.78846583306,70112.7242953414
"SSP3",2100,"KWT",334.573088318885,56446.2296267192
"SSP3",2100,"LAO",150.729482975869,11216.9164875649
"SSP3",2100,"LBN",191.543892064196,21319.6764133505
"SSP3",2100,"LBR",40.4240240010124,2922.42268983193
"SSP3",2100,"LBY",511.555492925192,40360.0835274945
"SSP3",2100,"LCA",4.87580639206441,27289.1008793898
"SSP3",2100,"LKA",515.460831456882,18819.5748718835
"SSP3",2100,"LSO",24.2141506823051,7552.92789760627
"SSP3",2100,"LTU",94.3838104556655,44706.2945476389
"SSP3",2100,"LUX",169.310540760123,208862.242929442
"SSP3",2100,"LVA",56.5931662104025,41874.6761970503
"SSP3",2100,"MAC",134.100108072746,210920.153574749
