Model,Scenario,Region,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GDP marker (amended),Historical Reference,BHR,GDP|PPP,billion USD_2017/yr,15.8672,19.1642,21.0703,26.1304,32.8333,42.2266,55.3404,65.9987,70.9099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BHR,GDP|PPP [per capita],USD_2017/yr,43759.8,44118.5,40721.7,42631.8,46150.3,46818.4,45598.6,48452.1,47462.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BGD,GDP|PPP,billion USD_2017/yr,138.127,165.767,199.079,246.793,312.734,400.688,537.977,730.948,999.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BGD,GDP|PPP [per capita],USD_2017/yr,1645.75,1727.48,1857.99,2095.14,2420.67,2843.52,3625.4,4631.24,6005.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRB,GDP|PPP,billion USD_2017/yr,3.33356,3.27377,3.6602,3.47938,4.11907,4.366,4.40391,4.39273,3.87797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRB,GDP|PPP [per capita],USD_2017/yr,13146,12693.2,14139.2,13264.5,15563.8,16201.3,16031.1,15796.4,13828.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BLR,GDP|PPP,billion USD_2017/yr,NA,NA,90.636,59.2958,80.4963,115.601,164.445,173.734,180.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BLR,GDP|PPP [per capita],USD_2017/yr,NA,NA,8691.16,5667.9,7848.33,11635.5,16898.3,17909.6,18677.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BEL,GDP|PPP,billion USD_2017/yr,290.045,304.001,353.911,383.011,412.034,453.638,488.271,520.866,528.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BEL,GDP|PPP [per capita],USD_2017/yr,29509.1,30767.7,35534.8,37939.9,40142.2,43133.8,44886.3,46306.2,45791.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BLZ,GDP|PPP,billion USD_2017/yr,0.58092,0.626782,1.16719,1.561599999999999,2.09207,2.7051,2.89543,3.37851,3.04218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BLZ,GDP|PPP [per capita],USD_2017/yr,4002.53,3834.89,6392.23,7671.54,8702.18,9648,8989.07,9388.08,7752.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BEN,GDP|PPP,billion USD_2017/yr,9.32584,9.92173,10.9313,13.4313,17.0153,20.6072,24.8812,31.1564,40.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BEN,GDP|PPP [per capita],USD_2017/yr,2432.45,2244.96,2129.43,2221.32,2431.44,2528.67,2634.13,2849.81,3231.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BTN,GDP|PPP,billion USD_2017/yr,0.548435,0.812450999999999,1.40587,1.68378,2.28617,3.3399,5.19084,6.9475,8.40082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BTN,GDP|PPP [per capita],USD_2017/yr,1320.7,1676.79,2517.48,3191.77,3893.28,5035.1,7357.5,9347.11,10910.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BOL,GDP|PPP,billion USD_2017/yr,31.1143,28.2268,31.4915,38.4942,45.5886,53.0807,66.4498,86.7889,91.6687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BOL,GDP|PPP [per capita],USD_2017/yr,5424.3,4420.36,4437.81,4909.05,5305.53,5660.5,6499.85,7825.8,7727.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BIH,GDP|PPP,billion USD_2017/yr,NA,NA,NA,10.6305,27.8832,34.491,40.7725,44.1168,48.7193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BIH,GDP|PPP [per capita],USD_2017/yr,NA,NA,NA,2834.41,6671.65,8424.15,10698.4,12517.8,14582.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BWA,GDP|PPP,billion USD_2017/yr,4.86069,7.74202,13.5765,16.1109,19.5947,24.1686,26.4665,31.5408,34.4925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BWA,GDP|PPP [per capita],USD_2017/yr,5178.78,6798.97,10120.5,10437,11346.2,12768.6,12653.3,13682.6,13668.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRA,GDP|PPP,billion USD_2017/yr,1334.93,1422.04,1561.05,1815.94,1983.47,2292.42,2849.54,3016.14,2935.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRA,GDP|PPP [per capita],USD_2017/yr,10916.2,10396.3,10358.2,11105.6,11277.8,12272.2,14512.3,14699.4,13811.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRN,GDP|PPP,billion USD_2017/yr,NA,18.3666,18.4286,21.5237,22.9959,25.4796,26.3305,26.1967,27.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BRN,GDP|PPP [per capita],USD_2017/yr,NA,82686.5,70356.8,71961.8,68864.5,69480.2,66482,62160.1,61858.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BGR,GDP|PPP,billion USD_2017/yr,113.902,137.072,139.962,95.8215,86.0918,113.557,134.732,143.928,156.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BGR,GDP|PPP [per capita],USD_2017/yr,12683.2,15371.9,15963.2,11302.9,10631.6,14530.2,17745.9,19691.2,22273.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BFA,GDP|PPP,billion USD_2017/yr,6.70199,7.79455,9.01754,10.9244,15.1311,20.6025,26.9238,35.0508,45.2979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BFA,GDP|PPP [per capita],USD_2017/yr,966.684,976.86,987.535,1055.16,1273.35,1484.74,1670.54,1872.57,2133.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BDI,GDP|PPP,billion USD_2017/yr,3.72721,4.80321,5.76222,5.11207,5.09362,5.88198,7.3406,8.38362,8.69567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,BDI,GDP|PPP [per capita],USD_2017/yr,864.214,970.733,1050.77,861.665,807.529,796.059,804.308,781.532,721.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CPV,GDP|PPP,billion USD_2017/yr,0.595205,0.819637,0.9922000000000001,1.27876,1.91039,2.54831,3.43928,3.69543,3.59291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CPV,GDP|PPP [per capita],USD_2017/yr,1876.22,2411.58,2721.57,3108.44,4168.89,5170.78,6598.59,6692.56,6195.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,KHM,GDP|PPP,billion USD_2017/yr,NA,NA,9.16976,12.6003,17.9414,28.1469,38.882,55.0034,70.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,KHM,GDP|PPP [per capita],USD_2017/yr,NA,NA,1029.06,1153.93,1480.46,2124.84,2706.99,3567.59,4302.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CMR,GDP|PPP,billion USD_2017/yr,29.0234,45.3597,40.2539,36.6355,45.6696,56.0453,65.6235,83.2307,97.3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CMR,GDP|PPP [per capita],USD_2017/yr,3406.54,4626.53,3521.62,2772.97,3026.16,3244.27,3301.31,3616.74,3725.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CAN,GDP|PPP,billion USD_2017/yr,737.974,841.377,957.085,1041.67,1192.38,1354.21,1433.98,1594.85,1649.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CAN,GDP|PPP [per capita],USD_2017/yr,30107.3,32556.1,34605.3,35564.7,38860.7,42035.5,42221.4,44633.5,43696.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CAF,GDP|PPP,billion USD_2017/yr,2.86721,3.34604,3.83824,4.15394,4.1603,4.38073,5.26971,3.83133,4.52762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CAF,GDP|PPP [per capita],USD_2017/yr,1187.11,1310.59,1366.3,1267.72,1106.71,1040.84,1130.82,794.99,858.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,TCD,GDP|PPP,billion USD_2017/yr,4.03964,4.98726,6.19807,7.18202,8.15822,16.4097,20.7957,26.0622,24.8899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,TCD,GDP|PPP [per capita],USD_2017/yr,916.387,1003.96,1063.67,1042.56,987.781,1640.15,1748.31,1843.12,1519.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CHL,GDP|PPP,billion USD_2017/yr,97.0698,93.4957,123.943,187.984,220.125,276.012,334.745,405.421,410.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CHL,GDP|PPP [per capita],USD_2017/yr,8463.05,7585,9289.1,13039.2,14338.7,17063.8,19686.1,22687.1,21366.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CHN,GDP|PPP,billion USD_2017/yr,666.047,1107.46,1617.4,2881.39,4456.79,7112.15,12153.7,17796.8,23516.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CHN,GDP|PPP [per capita],USD_2017/yr,677.999,1044.54,1401.92,2365.39,3525.67,5450.39,9014.81,12769.3,16514.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COL,GDP|PPP,billion USD_2017/yr,196.509,219.811,277.367,349.784,334.256,399.28,496.451,624.056,633.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COL,GDP|PPP [per capita],USD_2017/yr,7507.18,7495.36,8507.84,9724.29,8523.65,9456.91,11077.5,13244,12522.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COM,GDP|PPP,billion USD_2017/yr,0.936811,1.13592,1.3266,1.38956,1.46829,1.80066,1.98487,2.30089,2.59785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COM,GDP|PPP [per capita],USD_2017/yr,2853.28,3023.84,3077.11,2872.41,2735.46,3038.13,3025.59,3150.97,3254.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COG,GDP|PPP,billion USD_2017/yr,6.82911,7.7001,12.041,13.4714,16.1869,17.0355,22.4127,25.7383,21.3772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COG,GDP|PPP [per capita],USD_2017/yr,3733.27,3733.27,5047.73,4912.43,5164.88,4638.22,5050.31,5082.22,3793.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CRI,GDP|PPP,billion USD_2017/yr,24.4038,24.7506,30.9849,40.3419,45.9496,55.702,70.7683,85.2418,93.0789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CRI,GDP|PPP [per capita],USD_2017/yr,10108,8930.5,9810.76,11291.2,11547.5,12906.3,15310.3,17413.2,18231.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,HRV,GDP|PPP,billion USD_2017/yr,NA,NA,NA,69.2374,81.8449,102.479,105.526,104.702,109.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,HRV,GDP|PPP [per capita],USD_2017/yr,NA,NA,NA,14403.2,17994.1,23134.6,24155.1,24607.9,26501.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CUB,GDP|PPP,billion USD_2017/yr,30.2401,45.5664,45.1072,31.2872,39.0652,49.9107,64.886,74.5094,69.3115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CUB,GDP|PPP [per capita],USD_2017/yr,3082.86,4489.72,4244.71,2863.37,3517.55,4438.04,5747,6570.55,6128.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CYP,GDP|PPP,billion USD_2017/yr,7.8671,10.3443,14.4358,18.6436,22.8744,27.873,31.863,29.3138,35.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CYP,GDP|PPP [per capita],USD_2017/yr,11580.7,14138.1,18308,21617.8,24123,26876.9,28205.1,24689.8,28547.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CZE,GDP|PPP,billion USD_2017/yr,NA,NA,271.558,234.852,240.224,290.555,328.393,357.651,387.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CZE,GDP|PPP [per capita],USD_2017/yr,NA,NA,26361.8,22775.2,23471.5,28263.8,31380.8,33985,36777.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CIV,GDP|PPP,billion USD_2017/yr,49.4384,50.752,54.5038,57.4146,68.5415,68.5426,76.4838,104.388,136.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,CIV,GDP|PPP [per capita],USD_2017/yr,5953.71,5093.5,4576.1,4015.09,4079.93,3613.17,3621.39,4423.82,5156.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COD,GDP|PPP,billion USD_2017/yr,NA,NA,62.9843,45.4303,34.8778,44.3111,58.8781,86.1266,99.8086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,COD,GDP|PPP [per capita],USD_2017/yr,NA,NA,1750.17,1049.54,717.41,783.57,886.836,1094.97,1092.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DNK,GDP|PPP,billion USD_2017/yr,163.197,186.822,200.641,225.117,242.15,258.716,261.454,278.749,298.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DNK,GDP|PPP [per capita],USD_2017/yr,31840.8,36492.6,39000.1,43000.7,45340.8,47590.3,47101.6,49094.5,51436.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DJI,GDP|PPP,billion USD_2017/yr,NA,NA,2.52847,2.15848,2.13007,2.44775,3.01724,4.09931,5.18857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DJI,GDP|PPP [per capita],USD_2017/yr,NA,NA,4380.77,3428.22,2870.59,2946.03,3282.46,4073.81,4793.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DOM,GDP|PPP,billion USD_2017/yr,35.0079,38.4963,44.2503,57.8378,78.9713,93.6227,123.927,157.602,184.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,DOM,GDP|PPP [per capita],USD_2017/yr,6082.19,5998.36,6207.08,7349.37,9246.37,10215.5,12677,15145.5,16860.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,ECU,GDP|PPP,billion USD_2017/yr,67.4332,74.9746,82.9476,98.2366,103.684,131.395,155.229,192.865,182.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,ECU,GDP|PPP [per capita],USD_2017/yr,8288.41,8101.59,7937.69,8496.73,8211.59,9542.13,10355.8,11908.2,10417.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,EGY,GDP|PPP,billion USD_2017/yr,216.864,300.443,359.77,412.698,551.319,660.893,891.814,1029.48,1288.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,EGY,GDP|PPP [per capita],USD_2017/yr,4957.05,6004.56,6288.07,6431.63,7724.65,8357.77,10221.1,10534.6,12095.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,SLV,GDP|PPP,billion USD_2017/yr,27.5174,25.1638,27.8692,35.1237,38.7309,41.7681,45.3286,51.5166,52.2068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,SLV,GDP|PPP [per capita],USD_2017/yr,6102.77,5159.93,5192.52,6110.39,6500.13,6917.76,7413.87,8267.69,8311.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,GNQ,GDP|PPP,billion USD_2017/yr,0.214617,0.277827,0.294629,0.631675,7.94202,24.5513,32.7741,33.0858,24.0139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,GNQ,GDP|PPP [per capita],USD_2017/yr,759.674,734.251,632.859,1126.49,11594.5,28392,29943.6,24563.1,15214.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,ERI,GDP|PPP,billion USD_2017/yr,NA,NA,NA,3.78326,3.98886,4.52649,4.55499,5.42952,6.1255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDP marker (amended),Historical Reference,ERI,GDP|PPP [per capita],USD_2017/yr,NA,NA,NA,1753.76,1666.97,1598.49,1447.07,1625.6,1738.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
